15822,14766.26
15823,17062.45
15824,34900.21
15825,10378.71
15827,24340.4
15828,14300.42
15829,10997.26
15830,11879.93
15831,10753.78
15832,18186.02
15833,29543.46
15834,11807.2
15836,22107.04
15838,19114.82
15840,16531.93
15841,18948.85
15842,38680.54
15843,11734.38
15844,24670.91
15845,14901.16
15846,10712.14
15847,13062.29
15848,21126.29
15849,11788.71
15850,27756.12
15851,12659.97
15852,26417.09
15853,16438.88
15854,15497.08
15855,14894.69
15856,12385.54
15857,20670.95
15858,16413.2
15859,35349.13
15860,11859.03
15861,15920.55
15862,11069.97
15863,17249.49
15864,16904.08
15865,28764.27
15866,12189.27
15867,11669.33
15868,25253.27
15869,16750.2903333
15870,33975.09
15871,13219.4
15873,24510.75
15874,28558.03
15875,22898.31
15876,14444.6633333
15877,36352.81
15878,16794.657
15879,12910.65
15880,13512.48
15881,27002.95
15882,23825.26
15883,12198.02
15884,12135.86
15885,13935.83
15887,9412.19
15888,26082.92
15889,31763.93
15890,10678.68
15891,30217.98
15892,12923.09
15893,24032.19
15894,12381.02
15895,27061.51
15897,13535.86
15898,12200.89
15899,17156.3353333
15900,10865.09
15901,31188.77
15902,18624.04
15903,15820.5
15904,15544.24
15905,40558.74
15906,11467.37
15907,11330.6
15908,21640.07
15909,12543.38
15910,15510.2133333
15912,14883.83
15913,16275.0133333
15914,11532.33
15915,33533.43
15916,24976.64
15918,16991.83
15919,10041.59
15920,12761.32
15921,32897.04
15922,9610.6273333
15923,10966.4733333
15924,9634.3833333
15925,15478.4733333
15926,10155.4423333
15927,19776.88
15928,16303.5726667
15929,13349.76
15930,16253.45
15932,10299.522
15933,15562.6933333
15934,11456.27
15935,12089.72
15936,28629.13
15937,9709.255
15939,11867.82
15940,27281.87
15941,12119.21
15942,12209.74
15943,13417.022
15944,15842.5626667
15945,32777.91
15947,18461.4233333
15949,19666.95
15950,41697.9
15951,12124.31
15952,19960.75
15953,12348.11
15954,12465.51
15955,17491.6
15957,17003.58
15958,13093.69
15959,20075.19
15960,41162.75
15961,11881.41
15962,19069.365
15963,18608.23
15964,30843.37
15965,19706.8925
15966,23890.82
15967,47010.39
15968,12110.58
15969,25155.48
15970,17058.066
15971,15898.24
15972,20004.1413333
15973,27162.4666667
15974,12635.25
16239,7419.49
16240,4793.35
16241,6145.33
16243,4460.83
16244,2327.14
16246,7153.24
16247,7069.52
16248,10190.305
16249,6269.17
16252,6003.2
16253,10786.64
16255,3617.21
16256,5352.14
16257,9577.76
16258,9713.67
16259,11672.7533333
16260,11672.7533333
16261,7314.15
16262,5056.4583333
16264,2555.24
16265,5343.19
16266,4413.41
16267,2323.95
16268,4831.07
16269,7466.02
16270,8295.52
16271,5381.72
16272,4657.72
16273,4984.97
16274,10914.42
16275,5085.0
16276,3598.39
16277,5743.17
16278,2413.87
16279,9894.75
16280,7241.05
16281,12438.7733333
16282,10661.4
16283,7296.72
16284,5648.68
16285,8191.07
16286,3646.12
16287,5949.77
16288,9553.89
16289,7373.66
16290,8611.63
16291,3546.71
16292,5431.51
16293,3825.36
16294,11385.48
16295,4313.85
16296,4334.055
16297,11899.97
16298,6056.24
16299,6690.93
16300,4402.94
16301,7012.69
16302,8629.44
16303,2747.7808333
16304,9596.02
16305,4078.5383333
16306,2864.66
16307,9311.74
16308,11190.2725
16309,3948.07
16310,7516.834
16312,2591.28
16313,5155.89
16315,5190.26
16316,9017.82
16317,6059.69
16318,3323.22
16319,9742.09
16320,12227.82
16321,6342.41
16323,8415.21
16324,7568.77
16325,9965.45
16326,11047.45
16327,12721.37
16328,4074.28
16329,5190.8633333
16330,6319.25
16332,7972.83
16333,7093.66
16334,3306.16
16336,5998.67
16337,2406.53
16338,6261.62
16339,2836.45
16340,9530.49
16341,5991.24
16342,8633.1528333
16343,4502.61
16345,7592.27
16346,8320.61
16347,8360.89
16348,10887.94
16349,4466.25
16350,7298.4104762
16351,9708.02
16353,5951.24
16354,7829.09
16355,4456.78
16356,3547.6341667
16357,10098.53
16358,3791.6458333
16359,6028.4538095
16360,7360.3836667
16361,6045.46
16363,6973.4766667
16364,3689.29
16365,11943.33
16366,11299.5658333
16367,8322.39
16368,8739.02
16369,3829.57
16370,7342.23
16371,9026.84
16372,5904.11
16373,6636.09
16374,4529.36
16375,8697.3595
16377,5120.61
16378,4139.9
16379,7563.31
16380,8160.28
16381,6903.96
16383,6201.45
16386,2983.1
16387,7249.25
16388,9109.07
16389,7782.99
16390,4107.11
16391,4506.14
16392,11058.47
16393,4587.01
16395,11694.95
16396,6727.28
16397,4665.155
16399,6766.43
16401,4742.44
16402,5453.85
16404,12667.83
16405,6587.3
16406,6183.75
16407,4563.13
16408,6476.71
16409,9752.3666667
16410,11754.695
16411,3814.01
16412,7213.8
16413,6057.01
16414,11525.9
16415,4921.38
16416,12941.85
16417,14697.37
16418,9474.39
16419,8708.25
16420,9755.19
16421,9679.12
16422,8429.57
16423,4323.8
16424,9275.96
16425,8117.91
16426,15565.33
16427,8857.09
16429,5009.12
16431,12141.51
16432,7842.63
16433,12279.43
16434,8187.02
16435,8492.05
16436,16341.53
